,title,tags,primaryTopic,brief,description,address,city,website,latitude,longitude
1992,Connect plus,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri conplu']",Beratung,e.V.,"Connect plus wurde im April 2001 von Sozialarbeitern, Ärzten, Psychologen, Pädagogen und
Mitarbeitern der Aids-Selbsthilfe und Projektarbeit aus Deutschland gegründet. Ziel des gemeinnützigen Vereins ist es, die Erfahrung und
Kompetenz der Aids-Arbeit in Deutschland staatlichen und nicht-staatlichen Organisationen (z.B.
Selbsthilfenetzwerken, Kliniken, Aids-Zentren
usw.) in Osteuropa zur Verfügung zu stellen.",Schillstr. 151,Augsburg,http://www.connect-plus.org/,,
1993,Kinderladen Weißenburger e.V.,"['Familien', 'Jung', 'spandau', 'Kinder in der Kindertagesstätte', 'Ort', 'Kindergarten', 'o ri eltkws']",Kindergarten,Kindertagesstätte,"Im ‘Kinderladen Weißenburger e.V.’ werden 16 Kinder im Alter von 1- 6 Jahren von zwei Erzieherinnen und einer Honorarkraft (bei Ausfallzeiten der Erzieherinnen) betreut. In den verschiedenen Räumlichkeiten ( Spiel-,Tobe, und Werk/-Bastelzimmer) können die Kinder ihre jeweiligen spezifischen Interessen wahrnehmen. Unser Motto: Kein Kind muss mit den gleichen Mitteln zur gleichen Zeit das Gleiche tun.",Weißenburger Str. 22,Berlin,http://www.kila-weissenburger.de/index.html,52.5231302,13.199992
1994,EWA e.V. - Frauenzentrum,"['Frauen', 'queer', 'Pankow', 'Ort', 'Beratung', 'Bildung', 'o ri ewaevfr']",Beratung,Feministisch. Professionell. Für euch da.,"Ziel von EWA ist es, Frauen* zu stärken, zu unterstützen und feministische Themen in das öffentliche Bewusstsein zu bringen. Mit seinen umfangreichen Kultur- und Beratungsangeboten ist EWA aus der Berliner Frauenszene nicht mehr wegzudenken.",Prenzlauer Allee 6,Berlin,https://www.ewa-frauenzentrum.de/Start/,52.5294261,13.4184861
1995,Kinder- und Jugendhilfe,"['Familien', 'Jung', 'Fluchthintergrund', 'Migrationshintergrund', 'Ort', 'o ri evinev', 'Gesundheit', 'Beratung', 'Sport', 'Bildung', 'Arbeit', 'Erholung', 'Friedrichshain Kreuzberg', 'Charlottenburg Wilmersdorf', 'Neukölln', 'Arabisch', 'Englisch', 'Französisch', 'Deutsch', 'Kurdisch', 'Polnisch', 'Romani', 'Serbisch Kroatisch', 'Spanisch', 'Suomi', 'Türkisch', 'Ukrainisch', 'Beratungsstelle', 'Bildungszentrum', 'Familienzentrum', 'Jugendeinrichtung', 'Betreutes Wohnen']",Beratung,"Förderung von Kindern, Jugendlichen, jungen Erwachsenen und deren Eltern","Evin e.V. ist ein Träger der freien Jugendhilfe. 
Je nach Bedarfslage der Klient:innen sind bei uns verschiedene Angebote verfügbar:
    • Im Rahmen der Stationären Hilfen werden in Form von Betreutem Einzelwohnen und Wohn­gemeinschaften nach §§ 34, 35 SGB VIII junge Menschen an ein selbstständiges Alltagsle­ben herangeführt und ihnen positive Zukunftsaussichten aufgezeigt.
    • Aufgabe der Ambulanten Hilfen zur Erziehung ist es nach §§ 18 (3), 27 (2);  30; 31; 35 SGB VIII, Eltern und ihren Kindern sowie Jugendlichen bei ihren Problemen zur Seite zu stehen. El­tern werden in ihrer Erziehungskompetenz und -verantwortung gestärkt.
    • Schulsozialarbeit möchte nach § 13 SGB VIII einen vertrauensvollen Ort für Schüler:innen, Eltern und Lehrkräfte zu schaffen und damit die die Lernverhältnisse für alle Kinder verbes­sern.
    • Unsere Jugendarbeit setzt sich nach § 11 SGB VIII dafür ein, den Jugendlichen ein respekt­volles Gemeinschaftsgefühl zu vermitteln.
    • Im Rahmen der Jugendberufshilfe begleiten wir nach § 13 (3) SGB VIII junge Erwachse­ne bedarfsorientiert bei der Berufsauswahl und dem Alltagsmanagement.
    • Das Angebot der mobilen sozialen Beratung richtet sich an geflüchtete Menschen und ver­schafft ihnen Zugang zu Informationen und Hilfestellungen.
    • Unser Konzept der Familienförderung ermöglicht es nach § 16 SGB VIII Eltern und ihren Kin­dern, den familiären Umgang miteinander nachhaltig zu verbessern.",Graefestr. 26,Berlin,https://www.evin-ev.de/,52.4916212,13.4164585
1996,expeerienced,"['Ort', 'o ri expesk', 'Beratung', 'Arbeit', 'berufstätige', 'Hintergrund der Behinderung', 'Beratungsstelle']",Beratung,erfahren mit seelischen Krisen e.V.,"Nicht über uns, ohne uns – Menschen mit der Erfahrung schwerer seelischer Krisen sind in der Lage, ihr Leben und alle Dinge, die sie betreffen, selbst in die Hand zu nehmen.

Wir, das sind Menschen, die erfahren sind mit schweren seelischen Krisen – also Expert:innen durch Erfahrung (oder auch „Betroffene“), Expert:innen durch Begleitung (oder auch „Angehörige“) und Expert:innen durch Ausbildung und Beruf (oder auch „Fachkräfte“).

Unser Ziel ist die Vertiefung und Verbreitung von Erfahrungswissen über seelische Krisen und ihrer Auswirkungen.

Wir beraten und begleiten Menschen, die als Expert:innen durch eigene Erfahrung oder als Expert:innen durch Begleitung auf Grundlage dieser Erfahrung arbeiten oder beabsichtigen zu arbeiten.

Wir unterstützen betroffenenkontrollierten Projekten innerhalb und außerhalb des bestehenden psychiatrischen Systems, die auf der Grundlage von Empowerment und Recovery zur Genesung oder Inklusion von Menschen mit der Erfahrung schwerer seelischer Krisen oder ihrer Angehörigen und Freundinnen beitragen oder die Voraussetzungen dafür schaffen.
",Schillerpromenade 9 ,Berlin,https://expeerienced.de/,52.4761722,13.4219588
1997,FABETH e.V. ,"['Familien', 'Jung', 'Pankow', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri verfbt']",Beratung,Familenorientierte Beratung und Therapie,Beratungsstelle in Pankow,Dunckerstr. 10,Berlin,,52.5423488,13.4208673
1998,Fachstelle für Suchtprävention Berlin gGmbH,"['Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Beratung', 'Sucht', 'o ri faksucbe']",Beratung,Unabhängig bleiben!,"Die Fachstelle für Suchtprävention im Land Berlin setzt sich seit 2005 im Auftrag der Senatsgesundheitsverwaltung dafür ein, Suchtmittelkonsum und riskantes Verhalten zu reduzieren. Als zentrale Kompetenzstelle entwickeln und koordinieren wir suchtpräventive Angebote in Berlin.",Chausseestraße 128-129,Berlin,https://www.berlin-suchtpraevention.de/,52.5279121,13.3860465
1999,Fachverband für integrative Lerntherapie,"['Familien', 'Jung', 'Tempelhof Schoeneberg', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri facintle']",Beratung,e.V.,"Gemeinsam setzen sich die Mitglieder des FiL für die Anerkennung des Berufsbildes Lerntherapeut*in ein sowie für die Etablierung der Lerntherapie als adäquate Hilfeform bei Lernstörungen wie Legasthenie (Lese-Rechtschreibstörung, LRS) und Dyskalkulie (Rechenstörung) mit oder ohne AD(H)S.",Grunewaldstraße 57,Berlin,https://www.lerntherapie-fil.de/,52.4884952,13.3411156
2000,familie e.V.,"['Ort', 'Beratung', 'o ri familiee', 'Familien', 'Jung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf']",Beratung,Hilfen zur Erziehung,"Wir sind seit 1995 anerkannter Freier Träger der Jugendhilfe gemäß § 76 SGB VIII. Unser Schwerpunkt ist die Beratung und Unterstützung von Familien, Kindern und Jugendlichen im Sinne des Kinder- und Jugendhilfegesetzes,",Paul-Lincke-Ufer 34,Berlin,https://www.familie-ev.de/,52.495627150000004,13.424563564430503
2001,Familienarbeit und Beratung e.V.,"['Familien', 'Jung', 'Tempelhof Schoeneberg', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri famber']",Beratung,FAB,"Familienarbeit und Beratung e. V., kurz FAB, wurde 1982 von Schöneberger Familienhelfern gegründet. Der Verein ist gemeinnützig, anerkannter Träger der freien Jugendhilfe und Mitglied im Paritätischen Berlin. Er bietet vielseitige Unterstützungsleistungen für Familien, Erwachsene und junge Menschen mit und ohne Behinderung an.",Hauptstraße 9,Berlin,https://www.fab-ev.de/home/,52.4890547,13.3586869
2002,FINK,"['Familien', 'Jung', 'Charlottenburg Wilmersdorf', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri famkri']",Beratung,sozialpädagogische & therapeutische Dienstleistungen,"Wir sind seit 2000 als gemeinnütziger und nach § 75 SGB VIII anerkannter Träger der freien Jugendhilfe in Berlin erfolgreich tätig.
Unsere Angebote umfassen Schulsozialarbeit und ambulante Hilfen zur Erziehung für Kinder, Jugendliche, junge Volljährige und Familien. Wir bieten zugleich Beratung und Bildung in Fragen der Erziehung, Partnerschaft, Trennung und Scheidung.",Konstanzer Straße 49,Berlin,https://www.fink-berlin.de/,52.4942646,13.3105937
2003,Flora e.V.,"['Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Beratung', 'o ri flofpp']",Beratung,Förderverein für psychosoziale Projekte,"Wir begleiten Menschen durch einen kurzen Lebensabschnitt. Wir sind überzeugt, dass unsere Klienten die Voraussetzungen zur Lösung ihrer Probleme bereits in sich tragen.
Daraus ergibt sich für uns der Auftrag, die Menschen, die unsere Hilfe in Anspruch nehmen, zu motivieren, ihre Situation aus unterschiedlichen Blickwinkeln zu betrachten und den Focus intensiv auf ihre Ziele zu richten.",Gutzmannstraße 42,Berlin,http://www.flora-ev.de/,52.421320300000005,13.251027030652565
2004,FOKUS plus ,"['Familien', 'Jung', 'mitte', 'Kinder in der Kindertagesstätte', 'Ort', 'o ri fokplu', 'Kindergarten', 'Arabisch', 'Englisch', 'Italienisch', 'Türkisch', 'Geistige Behinderung 2']",Kindergarten,gGmbH,"Die FOKUS plus gGmbH betreibt vier Kindertagesstätten in Moabit mit insgesamt sechs Gruppen. Unser Ziel ist es, die Vorteile einer größeren Einrichtung mit den Vorzügen von kleinen Einrichtungen zu kombinieren und einen modernen und vielfältigen Kita -Verbund zu entwickeln. Der Schwerpunkt in den Kitas liegt auf der Förderung von Bewegung und gesunder Ernährung mit dem Ziel, ein ganzheitliches Gesundheitsverständnis mit den Kindern zu entwickeln. 
",Waldstr.41,Berlin,https://fokusplus.de/,52.533740449999996,13.337691750382508
2005,Förderverein contact,"['Familien', 'Jung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri conjugbi']",Beratung,e.V.,"Der Förderverein contact e. V. unterstützt seit 1998 Kinder, Jugendliche und deren Familien in Berlin-Südwest. Die Ausgestaltung des Leistungsangebotes folgt dem berlinweiten Fachansatz der Sozialraumorientierung.",Sonntagstraße 26, Berlin,https://www.contactkiez.de,52.5063256,13.4652759
2006,Forum Kreuzberg e.V.,"['Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'Friedrichshain Kreuzberg', 'Ort', 'Bildung', 'Geisteswissenschaften', 'Erholung', 'Kindergarten', 'o ri forkre']",Erholung,Wohnen - Kunst - Arbeiten,"Der Förderverein ist in vielen Bereichen tätig unter anderem betreibt das Forum Kreuzberg einen  Kindergarten, Hort und Schülerladen sowie ist in der Jugendarbeit tätig und bündelt kreative Ideen im Theater und einer Schauspielschule. Genaueres zur Struktur und Arbeitsfeldern entnehmen Sie gerne unserer Website!",Eisenbahnstraße 21,Berlin,https://forumkreuzberg.de/,52.5040002,13.4344997
2007,Freie Waldorfschule Kreuzberg,"['Familien', 'Jung', 'Friedrichshain Kreuzberg', 'Ort', 'Bildung', 'Kindergarten', 'o ri frewalkr']",Bildung,"alternativ, bunt gemischt und immer in Bewegung","Unsere zweizügige Schule mit integriertem Förderzentrum bietet jungen Menschen Raum zur Entfaltung ihrer Kreativität, ihres freien Denkens und ihrer individuellen Persönlichkeit. Seit 1985 unterrichten und fördern wir Schüler*innen individuell und in der Gemeinschaft.",Ritterstraße 78, Berlin,https://www.waldorfschule-kreuzberg.de/fwsk#freie-waldorfschule-kreuzberg,52.5033215,13.402283601573693
2008,Gesellschaft zur Förderung altersgerechten Wohnens,"['Senioren', 'Tempelhof Schoeneberg', 'Betreutes Wohnen', 'Ort', 'Sorge', 'Gehäuse', 'o ri verfawa']",Gehäuse,gemeinnützige Gesellschaft mit beschränkter Haftung,FAW heißt: Förderung altersgerechten Wohnens. Das ist unser Anliegen und Ziel. Seit 1997 haben wir uns als gemeinnützige Gesellschaft auf ambulant betreute Wohngemeinschaften für ältere Menschen mit Pflegebedarf spezialisiert.,Bülowstraße 71-72 ,Berlin,https://faw-demenz-wg.de/zimmerboerse,52.49671305,13.366407852254483
2009,Gesellschaft zur Förderung der Gehörlosen in Berlin e.V.,"['Hintergrund der Behinderung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri gesfgb']",Beratung,Sozialberatung,Ihr seid taub/gehörlos und habt ein Problem? Und braucht Hilfe von unserer Sozialberatung? Schreibe uns gerne eine Mail!,Friedrichstraße 12,Berlin,https://gfgb.de/,52.50158,13.3915629
2010,Gesellschaft zur Förderung musischer Bildung und Lebensgestaltung e. V.,"['Familien', 'Jung', 'Steglitz Zehlendorf', 'Bildungszentrum', 'Ort', 'Bildung', 'Erholung', 'o ri gesfmbl']",Erholung,GzF e.V.,"Wir sind ein anthroposophisch orientierter Trägerverein von Einrichtungen im sozialtherapeutischen, pädagogischen und künstlerischen Bereich in Berlin und Brandenburg.",Argentinische Allee 9,Berlin,http://gzf-berlin.de/index.html,52.439404100000004,13.235415113595096
2011,Gesellschaft zur Verbesserung der psychotherapeutischen Versorgung e. V.,"['Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'Neukölln', 'Ort', 'Gesundheit', 'o ri gesvpv']",Gesundheit,(GVPV),"Der Verein hat sich zum Ziel gesetzt, Initiativen zur Verbesserung der psychotherapeutischen Versorgung in Berlin zu ergreifen. Er unterstützt Maßnahmen zur aktuellen, präventiven und grundsätzlichen Ver­besserung der Lage von Menschen mit psychotherapeutischem Bedarf.",Sonnenallee 132,Berlin,https://www.ptz-berlin.org/,52.4797702,13.4435529
2012,Gesellschaftliche Integration von Menschen mit Behinderung,"['Hintergrund der Behinderung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Behinderungen in der Werkstatt', 'Kindertagesstätte', 'Ort', 'Arbeit', 'Gehäuse', 'o ri gibev']",Gehäuse,GIB,"GIB wurde 1997 von Erik Boehlke und Ernestine Brauns gegründet. Aus ihren Erfahrungen in der Psychiatrie entstand die Idee, Wohnstätten und Beschäftigungs-, bzw. Arbeitsförder­bereiche für jene Menschen einzurichten, die auch in der klassischen Behindertenhilfe ausgegrenzt werden.",Germanenstr. 33,Berlin,https://www.gib-ev.de/index.php,52.58295635,13.374121720457573
2013,Gesundheit aktiv,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Gesundheit', 'Beratung', 'o ri gesaah']",Beratung,Gesundheit Aktiv e. V. - Anthroposophische Heilkunst,"Als unabhängiger und gemeinnütziger Verein vertreten wir die Bedürfnisse und Perspektiven von Patient:innen und Bürger:innen – auf persönlicher und politischer Ebene. Wir unterstützen Menschen dabei, für ihre Gesundheit und Genesung selbst aktiv zu werden und ihre Selbstheilungskräfte zu stärken.",Gneisenaustraße 42,Berlin,https://www.gesundheit-aktiv.de/,52.4895444,13.4010469
2014,Lach & Krach e.V.,"['Familien', 'Jung', 'Neukölln', 'Kinder in der Kindertagesstätte', 'Ort', 'Kindergarten', 'o ri lachundk']",Kindergarten,Kindertagesstätte,"Unsere Einrichtung ist nicht von bestimmten pädagogischen Ausrichtungen oder Ideologien geprägt (wie z.B. Waldorf- Pädagogik). Wir verstehen uns als eine Einrichtung, die mitten in Neukölln angesiedelt, auch mitten in gesellschaftlichen Zusammenhängen stehen und agieren möchte. Wir möchten keine bestimmte Auswahl an Kindern und Familien, sondern eine möglichst breite und repräsentative Mischung der Neuköllner Bevölkerung bei uns aufnehmen.",Erlanger Str. 6,Berlin,https://www.kita-lachundkrach.de/,52.482143,13.4302581
2015,MAVI,"['Fluchthintergrund', 'Migrationshintergrund', 'Marzahn Hellersdorf', 'Notunterkunft', 'Ort', 'o ri mavlebin', 'Gehäuse']",Gehäuse,Leben und Integrieren,Mavi gGmbH Leben und Integrieren betreibt eine Gemeinschaftsunterkunft für Geflüchtete in Berlin-Marzahn. Ziel unserer Arbeit in der Gemeinschaftsunterkunft ist eine angemessene und sichere Unterbringung unserer Bewohner sowie deren soziale und berufliche Integration.,Mehringplatz 9,Berlin,https://mavi-berlin.de/,52.4996606,13.3925684
2016,Mensch Im Mittelpunkt e.V.,"['Fluchthintergrund', 'Migrationshintergrund', 'mitte', 'Ort', 'o ri menmit', 'Beratung']",Beratung,Soldiner Kiez ,Wir beschäftigen uns seit Januar 2016 im Soldiner Kiez gemeinnützig in Wedding mit Menschen jeder Herkunft. im Vordergrund stehen hierbei Punkte wie die Erstintegration von hauptsächlich drittstaatenangehörigen in den umliegenden Kiezen.,Prinzenallee 58,Berlin,https://www.menschimmittelpunkt.net/,52.5578993,13.3853061
2017,Mittendrin im Wuhletal gGmbH,"['Hintergrund der Behinderung', 'Marzahn Hellersdorf', 'Betreutes Wohnen', 'Ort', 'Gehäuse', 'o ri miwggmhm']",Gehäuse,Betreute Wohnformen  für Menschen mit Lernschwierigkeiten und / oder seelischer Behinderung,"Menschen mit einer geistigen Behinderung stehen in unserer Gesellschaft vor den vielfältigsten Problemen. Wir wollen gemeinsam Strategien erarbeiten, mit diesen Problemen umzugehen.
Es ist das Ziel unserer Bemühungen, jedem von uns Betreuten die gleichberechtigte Teilhabe an allen gesellschaftlichen Prozessen zu ermöglichen.",Giesestraße 72,Berlin,http://www.mittendrin-im-wuhletal.de/index.html,52.513625,13.607137
2018,Neue Lebenswege GmbH,"['Hintergrund der Behinderung', 'Friedrichshain Kreuzberg', 'Pflegeheim', 'Ort', 'Sorge', 'o ri neuleb']",Sorge,Pflegedienst Normales Leben,"Die Neue Lebenswege GmbH ist im Jahr 2017 aus dem Unternehmensverbund der Lebenswege für Menschen mit Behinderung gGmbH hervorgegangen. Als Anbieter eines differenzierten und durchlässigen Assistenz- und Stützsystems im Bereich der ambulanten, teilstationären und stationären Hilfen für Menschen mit Körper- und Mehrfachbehinderungen genießen wir Vertrauen und Zufriedenheit bei unseren Kunden, Assistenznehmerinnen und Assistenznehmern.",Gubener Str. 49,Berlin,https://lebenswege-berlin.de/,52.5124867,13.4482708
2019,Pallotti-Mobil e.V.,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'Neukölln', 'Haus in der Nachbarschaft', 'Ort', 'Nachbarschaft', 'o ri palmob']",Nachbarschaft,Bedürftige helfen Bedürftigen,"Der Name: ‚Pallotti-Mobil‘ geht auf Vinzenz Pallotti zurück, der bis Mitte des 19. Jahrhunderts als Priester in Rom wirkte. Obwohl kränklich, war Pallotti so mobil, war so unermüdlich für die Menschen auf den Straßen Roms unterwegs, dass seine Schuhe schließlich ganz durchgelaufen waren.",Nansenstr. 4,Berlin,https://www.pallotti-mobil.de/,52.4886482,13.4307651
2020,RambaZamba gGmbH,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'Pankow', 'Ort', 'Geisteswissenschaften', 'Erholung', 'o ri ramzam']",Geisteswissenschaften,Inklusives Theater,"Das RambaZamba Theater ist ein privates, inklusives Theater im Ortsteil Prenzlauer Berg.",Schönhauser Allee 36-39,Berlin,https://rambazamba-theater.de/de,52.5387764,13.4127688
2021,schoolcoach BTL gGmbH,"['Jung', 'Hintergrund der Behinderung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Rollstuhl', 'barrierefreies Badezimmer', 'o ri scbtlggm', 'Bildung', 'Kindergarten', 'Ort']",Bildung,Schulbegleiter*innen für Berlin,"Die schoolcoach BTL gGmbH ist ein Tochterunternehmen der tandem BTL gGmbH. Wir bieten an Berliner Schulen eine fachlich qualifizierte und zuverlässige Schulbegleitung für Schüler*innen mit Beeinträchtigung an. Insbesondere Schüler*innen mit Beeinträchtigungen brauchen zur Realisierung dieses Rechtes Unterstützung und Maßnahmen der ergänzende Pflege, Betreuung und Befähigung. Unsere Schulbegleiter*innen ermöglichen diesen Schüler*innen durch individuell angepasste und im Schulalltag integrierte Tätigkeiten die Teilhabe an Bildung.",Potsdamer Straße 182,Berlin,https://www.schoolcoachbtl.de,52.4935257,13.3606386
2022,SPIELWAGEN 1035 e.V.,"['Jung', 'Friedrichshain Kreuzberg', 'Ort', 'Erholung', 'Kindergarten', 'o ri spielwag']",Kindergarten,Freier Träger der offenen Kinder- und Jugendarbeit,"Der SPIELwagen ging aus einer Elterninitiative hervor, die bereits in 1989 im dicht bebauten Altbaugebiet in Friedrichshain, ehrenamtlich an Wochenenden mit Kindern Spielaktionen gestaltete und mit speziell gebauten Handwagen unterwegs war. Inhalt der Arbeit war die Gestaltung von thematischen Spielaktionen als eigenständige Veranstaltungen am Wochenende. Die alte Ostberliner Postleitzahl im Namen weist auf das damalige Aktionsgebiet hin zwischen Ostkreuz und Landsberger Allee.",Schreinerstraße 18,Berlin,http://www.spielwagen-berlin.de/wordpress/,52.5169136,13.4670469
2023,Tageszentrum Tempelhof,"['Hintergrund der Behinderung', 'Tempelhof Schoeneberg', 'Kindertagesstätte', 'Ort', 'Sucht', 'o ri tagtem']",Sucht,Tageszentrum für Menschen mit Abhängigkeitserkrankung,"In unserer suchtmittelfreien Beschäftigungstagesstätte bekommt Ihr Alltag wieder eine Struktur. Es gibt immer etwas zu tun: Morgenrunden, gemeinsames Kochen und Essen, Gruppengespräche, Arbeiten mit Farben, Holz, Ton, Speckstein, oder am PC, Ausflüge, sportliche Bewegung, Spiele, Einzelgespräche mit Therapeut/innen und vieles mehr.",Kurfürstenstraße 43/44,Berlin,https://tageszentrum-tempelhof.de/,52.4479775,13.3769299
2024,Haus Christopherus,"['Senioren', 'mitte', 'Altersheim', 'Ort', 'Sorge', 'Gehäuse', 'o ri vergab']",Gehäuse,Berlin,"Das Haus Christophorus hat 28 Einzelzimmer im Pflegebereich und 22 Ein- bzw. Eineinhalbzimmerwohnungen und liegt im Zentrum der Hauptstadt - in Tiergartens ruhiger Wohnlage - nahe der Spree.
Nichts ist beständiger als der Wandel: Seit der Gründung 1965 orientieren wir uns immer wieder neu an den sich wandelnden Bedürfnissen unserer BewohnerInnen. Diese finden bei uns vielfältige Möglichkeiten, sich aktiv ins Heimgeschehen einzubringen und an gemeinschaftlichen Veranstaltungen teilzunehmen.",Eyke-von-Repkow-Platz 2,Berlin,http://www.christophorus.nikodemuswerk.de/,52.5188529,13.3331927
2025,Jüdische Gemeinde ,"['Jung', 'Charlottenburg Wilmersdorf', 'Ort', 'Bildung', 'Geisteswissenschaften', 'o ri jdittt']",Bildung,Chabad Berlin,"Als dynamische und offene Plattform für Kultur, Leben und Traditionen des Judentums möchten wir das Leben in Berlin bereichern. Besonders wichtig ist es uns, interessierten Menschen einen Einblick in unsere Traditionen zu geben und so ein engagierter Dialogpartner zu sein. ",Münstersche Straße 6,Berlin,https://www.chabadberlin.de/,52.4940663,13.3072157
2026,Jüdisches Krankenhaus Berlin,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Ort', 'Gesundheit', 'o ri jdikbsbr']",Gesundheit,Stiftung des bürgerlichen Rechts,"Der Name „Jüdisches Krankenhaus“ verweist auf unsere Ursprünge als Krankenhaus in Trägerschaft durch die Jüdische Gemeinde zu Berlin. Unserer Tradition entsprechend sind wir ein offenes Krankenhaus. Die medizinischen Kerngebiete Innere Medizin, Chirurgie, Neurologie und Psychiatrie sind die Schwerpunkte des Krankenhauses. ",Heinz-Galinski-Straße 1,Berlin,https://www.juedisches-krankenhaus.de/home.html,52.5553772,13.370214390772691
2027,Jugend in Berliner Wäldern e.V.,"['Jung', 'Steglitz Zehlendorf', 'Bildungszentrum', 'Ort', 'Bildung', 'O ri Jongleur']",Bildung,JiBW e.V.,"Für Berliner Kinder und Jugendliche ist der Wald ein bedeutsamer Ort. 1997 gründete sich der gemeinnützige Verein Jugend in Berliner Wäldern e.V. (JiBW e.V.) mit dem Ziel, den Wald insbesondere für Kinder und Jugendliche als Erfahrungsraum zu erschließen. Seitdem ist der JiBW e.V. aktives Mitglied der Berliner Umweltbildung und Waldpädagogik.",Stahnsdorfer Damm 3,Berlin,https://www.jibw.de/,52.417579399999994,13.178435099999998
